LOP,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
t65b11xx,0,0.000530091,0.000378359,0.000311246,0.000746018,0.000754529,0.000533252,0.000541763,0.000457143,0.000514286,0.000220547
t65d11xx,0.000825404,0.00149942,0.001386849,0.001049135,0.000852577,0.000406527,0.000794703,0.000870221,0.000555092,2.5055E-05,0
t65f11xx,0,0.000162091,0.000162091,0.000259267,0.000280119,0.000385163,0.000205368,0.000343067,0.000193172,0.00055355,9.48155E-05
t65n11xx,0.000281187,0.000469505,0.000126405,4.64346E-05,0.000198637,1.80579E-05,3.35361E-05,0,0.000526259,5.67534E-05,0.000379216
